대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,신구대장구분코드,신구대장구분코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),주용도코드,주용도코드명,기타용도,세대수(세대),가구수(가구),주건축물수,부속건축물수,부속건축물면적(㎡),총주차수,옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자
서울특별시 성북구 보문동4가 91번지,11290,12600,0,0091,0000,10091365,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,70.28,0,70.28,70.28,0,01000,단독주택,"주택, 부속",0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동5가 42번지,11290,12700,0,0042,0000,10091419,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,85.96,0,85.96,85.96,0,01000,단독주택,주택,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동5가 72번지,11290,12700,0,0072,0000,10091421,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 지봉로24길 42 (보문동5가),,,,,0,112904121694,12701,0,42,,0,124.63,0,337.59,261.49,0,03000,제1종근린생활시설,"근린생활시설,주택",0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동5가 145번지,11290,12700,0,0145,0000,10091422,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,158.88,0,158.88,158.88,0,04000,제2종근린생활시설,"판매및영업시설,주택",0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동5가 161번지,11290,12700,0,0161,0000,10091423,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,74.91,0,74.91,74.91,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동5가 232-1번지,11290,12700,0,0232,0001,10091100229772,2,집합,1,총괄표제부,1,신대장,,주함해븐빌,,,,0,,,0,,,841.8,428.55,50.91,1682.22,1682.22,199.84,02000,공동주택,도시형생활주택(단지형다세대),29,0,3,0,0,24,0,0,0,0,11,344.17,13,154.5,20151005,20151013,20160315,2015,3070211,건축과,1101,1101,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동5가 232-4번지,11290,12700,0,0232,0004,10091100230334,2,집합,1,총괄표제부,1,신대장,,주함해븐빌,,,,0,,,0,,,830,426.12,51.34,1657.87,1657.87,199.74,02000,공동주택,도시형생활주택(단지형다세대),29,0,3,0,0,24,0,0,0,0,10,339.84,14,161.5,20151029,20151111,20160321,2015,3070211,건축과,1101,1101,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동5가 232-5번지,11290,12700,0,0232,0005,10091100233054,2,집합,1,총괄표제부,1,신대장,,주함해븐빌,,,,0,,,0,,,870,433.35,49.81,1731.63,1731.63,199.04,02000,공동주택,도시형생활주택(단지형다세대),29,0,3,0,0,24,0,0,0,0,10,341.86,14,161.5,20160407,20160408,20160907,2016,3070211,건축과,1101,1101,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동5가 232-6번지,11290,12700,0,0232,0006,10091100232994,2,집합,1,총괄표제부,1,신대장,,주함해븐빌,,,,0,,,0,,,855.9,433.35,50.63,1708.67,1708.67,199.63,02000,공동주택,도시형생활주택(단지형다세대),29,0,3,0,0,24,0,0,0,0,10,341.86,14,161.5,20160407,20160408,20160906,2016,3070211,건축과,1101,1101,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동6가 33번지,11290,12800,0,0033,0000,10091319,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,350.68,0,350.68,350.68,0,01000,단독주택,주택,0,14,14,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동6가 36-2번지,11290,12800,0,0036,0002,10091673,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 보문사길 112 (보문동6가),아남아파트,,,,0,112904121804,12801,0,112,0,0,1922.68,0,26456.32,21694.75,0,02000,공동주택,"아파트(237세대),근린생활시설",218,0,4,8,2640.18,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동6가 37번지,11290,12800,0,0037,0000,10091327,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,77.22,0,77.22,77.22,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동6가 59번지,11290,12800,0,0059,0000,10091372,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보문로17길 42 (보문동6가),,,,,0,112904121196,12802,0,42,0,0,120.32,0,275.77,210.02,0,01000,단독주택,"다가구주택(6가구),주택",0,7,2,1,3.31,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동6가 64번지,11290,12800,0,0064,0000,10091373,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 지봉로20길 74-13 (보문동6가),,,,,0,112904121691,12802,0,74,13,0,89.35,0,238.41,185.43,0,01000,단독주택,"다가구주택(4가구),주택",0,5,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동6가 108번지,11290,12800,0,0108,0000,10091375,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보문로13길 70 (보문동6가),,,,,0,112904121187,12801,0,70,0,0,121.49,0,298.99,229.93,0,01000,단독주택,"근린생활시설,주택",0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동6가 131번지,11290,12800,0,0131,0000,10091379,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보문로15길 34 (보문동6가),,,,,0,112904121195,12802,0,34,0,0,89.07,0,159.47,118.87,0,01000,단독주택,"다가구주택(3가구),주택",0,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동6가 151번지,11290,12800,0,0151,0000,10091380,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,216.54,0,216.54,216.54,0,01000,단독주택,주택,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동6가 174번지,11290,12800,0,0174,0000,10091381,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,130.86,0,395.4,261.72,0,01000,단독주택,"다가구주택(6가구),주택",0,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동6가 179번지,11290,12800,0,0179,0000,10091382,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보문로13다길 7-5 (보문동6가),,,,,0,112904121189,12802,0,7,5,0,100.57,0,226.08,181.13,0,01000,단독주택,"다가구주택(4가구),주택",0,5,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동6가 198-5번지,11290,12800,0,0198,0005,10091384,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 20 (보문동6가),,,,,0,112904121193,12801,0,20,0,0,154.84,0,303.76,277.02,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동6가 278-1번지,11290,12800,0,0278,0001,10091410,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보문로13마길 3 (보문동6가),,,,,0,112904121191,12801,0,3,0,0,147.41,0,281.99,241.3,0,04000,제2종근린생활시설,제2종근린생활시설,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동6가 291번지,11290,12800,0,0291,0000,10091411,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보문로13길 29-15 (보문동6가),,,,,0,112904121187,12801,0,29,15,0,62.81,0,62.81,62.81,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동6가 300번지,11290,12800,0,0300,0000,10091412,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보문로13마길 17 (보문동6가),,,,,0,112904121191,12801,0,17,0,0,39.67,0,39.67,39.67,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동6가 365번지,11290,12800,0,0365,0000,10091413,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보문로13라길 10-7 (보문동6가),,,,,0,112904121190,12801,0,10,7,0,39.33,0,39.33,39.33,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동6가 385번지,11290,12800,0,0385,0000,10091416,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보문로13라길 10-10 (보문동6가),,,,,0,112904121190,12801,0,10,10,0,194.64,0,265.28,253.25,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동6가 458번지,11290,12800,0,0458,0000,10091100239536,2,집합,1,총괄표제부,1,신대장,,보문파크뷰자이,,,,0,,,0,0,0,43084.9,9217.77,21.39,166764.73,102467.01,237.83,02000,공동주택,공동주택(아파트),1186,0,18,13,63034.74,1320,0,0,0,0,1320,58166.95,0,0,20080509,20140424,20170118,2016,3070000,성북구,5810,5810,21,1,40.06,86.2,2,0,,0,20230314
서울특별시 성북구 보문동6가 산2번지,11290,12800,1,0002,0000,10091417,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,62.8,0,62.8,62.8,0,01000,단독주택,주택,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동7가 ,11290,12900,0,0000,0000,10091315,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,145.46,0,145.46,145.46,0,01000,단독주택,"주택,창고",0,2,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동7가 22-1번지,11290,12900,0,0022,0001,10091316,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보문로 58-3 (보문동7가),,,,,0,112903005003,12906,0,58,3,0,166.61,0,166.61,166.61,0,03000,제1종근린생활시설,제1종근린생활시설,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동7가 111번지,11290,12900,0,0111,0000,10091310,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 안암로 5 (보문동7가),,,,,0,112903005035,12903,0,5,,0,1210.98,0,3552.82,3446.49,0,10000,교육연구시설,"교육연구및복지시설,주택",0,4,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동7가 112번지,11290,12900,0,0112,0000,10091311,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,132.24,0,132.24,132.24,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 보문동7가 134-7번지,11290,12900,0,0134,0007,10091313,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보문로13나길 8-27 (보문동7가),,,,,0,112904121188,12902,0,8,27,0,99.18,0,99.18,99.18,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
